fpTime,IAvgTime,IStdTime,IToTime,INumPck,ISumPckDim,IMeanPckDim,IMinPckDim,IMaxPckDim,IStdPckDim,IVarPckDim,ISkewPckDim,IKurPckDim,IP90PckDim,OAvgTime,OStdTime,OToTime,ONumPck,OSumPckDim,OMeanPckDim,OMinPckDim,OMaxPckDim,OStdPckDim,OVarPckDim,OSkewPckDim,OKurPckDim,OP90PckDim,BAvgTime,BStdTime,BToTime,BNumPck,BSumPckDim,BMeanPckDim,BMinPckDim,BMaxPckDim,BStdPckDim,BVarPckDim,BSkewPckDim,BKurPckDim,BP90PckDim,Device,Label,Prediction,Labels List,Confidence
1648491546.264802,0.9388351666666666666666666667,1.650236784242331759271794762,5.633011,7,3682,526.0,66,1361,540.1952028136284,291810.85714285716,0.5942426231412008,-1.4309105325808482,1304.0,0.8456074285714285714285714286,1.528638833528037512702206019,5.919252,8,1869,233.625,54,1072,324.4371809380053,105259.484375,2.072828741152048,2.6173567966752644,503.59999999999985,0.1489342857142857142857142857,0.1177872697386682612224269620,5.919252,15,5551,370.06666666666666,54,1361,462.1607897210186,213592.5955555556,1.2420467129485928,-0.1766433060195962,1188.4,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.6 0.  0.  0.4]
1648491546.577608,0.1231268,0.1004330650082929610877215925,0.615634,6,3500,583.3333333333334,74,1450,568.3571842502643,323029.8888888889,0.5627122209241254,-1.479537596169365,1358.0,0.3064748333333333333333333333,0.3214256140376373648629098535,1.838849,7,1834,262.0,66,1047,329.0544896257414,108276.85714285714,1.8367599766123741,1.6848575437369187,589.2000000000003,0.2390725,0.3459932309221044091186265774,1.838849,13,5334,410.3076923076923,66,1450,482.75736613356094,233054.674556213,1.1999400581955502,-0.23742975128237198,1222.2,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491546.689607,0.1328702,0.2409162389503040535958439749,1.328702,11,5815,528.6363636363636,66,1494,595.3549396219296,354447.5041322314,0.9743031551255609,-0.9853282196579407,1494.0,0.33466075,0.2741884140279955374030068424,1.338643,5,1954,390.8,74,1407,512.9738394889159,263142.16000000003,1.4327057780857253,0.1508385549936735,953.0000000000001,0.03926925,0.02213879119752250610669886132,1.382649,16,7769,485.5625,66,1494,574.453106087651,329996.37109375,1.106127641678945,-0.6968330682777637,1494.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.4 0.  0.  0.6 0.  0.  0. ]
1648491547.068474,1.606644625,6.036178873532398838813913283,25.706314,17,13399,788.1764705882352,66,1484,607.7284838104941,369333.91003460204,0.07313293572229722,-1.734402309337965,1484.0,2.336297454545454545454545455,7.160090074130154197050150706,25.699272,12,2507,208.91666666666666,66,583,193.51290152223845,37447.24305555556,1.1822802146845177,-0.3899060355320474,568.8,0.04663390909090909090909090909,0.04104915291885292851525583329,25.775543,29,15906,548.4827586206897,66,1484,559.8154634797173,313393.35315101076,0.8261355517707621,-0.964508814166249,1484.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491547.19969,1.969106461538461538461538462,6.702512305924038480506697778,25.598384,14,6277,448.35714285714283,66,1484,482.9850052601244,233274.51530612243,1.212785483233248,0.19773996217570344,1246.7000000000007,2.130671333333333333333333333,6.913683945293340417067824201,25.568056,13,3526,271.2307692307692,66,1359,359.4185804550613,129181.71597633138,2.1424464153330085,3.5870628574230583,583.0,0.02721491666666666666666666667,0.02811274122012512358306065193,25.644032,27,9803,363.0740740740741,66,1484,437.02224080414493,190988.43895747603,1.5875224904211303,1.337499075141559,959.4000000000015,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.6 0.  0.  0.4]
1648491548.300877,0.006837543568464730290456431535,0.02018935355421016122285018111,1.647848,242,340574,1407.3305785123966,66,1494,322.6553540462433,104106.4774947066,-3.544063249052604,10.772820883594756,1494.0,0.1079028823529411764705882353,0.2816353408935417204545076369,1.834349,18,2813,156.27777777777777,54,397,98.53076539028336,9708.311728395063,0.8303544620290252,-0.30821391364384665,270.20000000000005,0.01405229411764705882352941176,0.02300242870236994032594889050,1.834349,260,343387,1320.7192307692308,54,1494,445.4492827206387,198425.06347633147,-2.2245447855695333,3.0315146367832524,1494.0,R1,GEN,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 1. 0. 0.]
1648491548.520454,0.01445738405797101449275362319,0.1183810170673015098122898743,3.990238,277,408194,1473.6245487364622,66,1494,159.44301691465483,25422.075642846907,-8.031708286472526,63.60437408572322,1494.0,0.7973212,1.444487092571809725688096920,3.986606,6,1373,228.83333333333334,66,729,232.12023943541752,53879.805555555555,1.5254741384784722,0.6850596522876202,488.5,0.0409814,0.02370694318211439085238338500,4.048793,283,409567,1447.2332155477031,66,1494,241.20658570735625,58180.6169886002,-5.13023539617864,24.77728284205075,1494.0,R1,GEN,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 1. 0. 0.]
1648491551.88304,1.499345642857142857142857143,3.968116420430976200714050613,20.990839,15,6468,431.2,66,1514,457.12860334921066,208966.56,1.6094252033807313,1.3280710862723595,1147.9999999999995,1.935721818181818181818181818,3.852245634943498728166940374,21.29294,12,3140,261.6666666666667,54,1240,349.6174893921768,122232.38888888889,1.8419772672949557,2.2919141931266065,583.0,0.07887818181818181818181818182,0.06890117791158076990574824927,21.29294,27,9608,355.85185185185185,54,1514,421.3249562901146,177514.71879286697,1.753601788569495,2.0647473024007494,855.4000000000013,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.  0.  0.4 0.  0.  0.4]
1648491553.007868,0.6824696666666666666666666667,0.9498950772576001839600356026,10.237045,16,12139,758.6875,66,1514,581.5201757839103,338165.71484375,0.2804850714329073,-1.6327046468109914,1514.0,1.0336271,1.064500375228346267584855469,10.336271,11,4093,372.09090909090907,54,702,280.22213738566717,78524.44628099173,0.10857229052653912,-1.8419990161593478,702.0,0.1839524,0.2971405992405615379104256071,10.336271,27,16232,601.1851851851852,54,1514,518.1397664320883,268468.81755829905,0.7460340004456516,-0.8265199419748015,1514.0,R1,GEN,DB,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.6 0.4 0.  0.  0. ]
1648491556.286751,0.6635443478260869565217391304,1.039527704838349997434303929,15.261520,24,5706,237.75,66,1484,284.57589058105395,80983.4375,3.469111259192634,12.43327902590848,323.7999999999999,0.4927899677419354838709677419,1.003216927017201833006151582,15.276489,32,5607,175.21875,66,583,160.71670230077987,25829.8583984375,1.933262947375795,2.251082478309815,550.0000000000008,0.3307626129032258064516129032,0.8019262327050383487646357825,15.327457,56,11313,202.01785714285714,66,1484,224.55443907813063,50424.69610969388,3.6555589347761663,16.710357440466964,451.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491557.512542,0.8600482,1.261453179840044638031834952,4.300241,6,3327,554.5,66,1514,557.845782153694,311191.9166666667,0.753821866220356,-1.1529947540217538,1315.5,0.859770,1.263432031582704491627874312,4.298850,6,1194,199.0,66,509,154.44308552559636,23852.666666666668,1.1133589111731739,-0.09668158710542096,382.5,0.1303574,0.1177430954283095107044322346,4.570204,12,4521,376.75,66,1514,446.2256762745356,199117.35416666666,1.6217348611534395,1.239257976350543,1056.2000000000003,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491569.596558,0.210410,0.008861160909647599140965293694,0.631230,4,2284,571.0,74,1236,434.8804433404657,189121.0,0.4764420987360892,-1.1803111434166724,1060.2000000000003,0.2030723333333333333333333333,0.02176050937414430614279887486,0.609217,4,761,190.25,74,248,70.83916642649037,5018.1875,-0.840851407396113,-0.9735238339561278,247.7,0.118247,0.04648678278822917209772416871,0.781998,8,3045,380.625,74,1236,365.1194795885314,133312.234375,1.4795286709266326,0.9400446104402862,825.8,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491570.858505,0.1228066,0.09884109651273603712924104074,0.614033,6,2443,407.1666666666667,66,1230,384.3502814996873,147725.13888888888,1.450210652220428,0.6532949115202107,787.0,0.09687666666666666666666666667,0.003673612239865401048542724260,0.290630,4,1003,250.75,74,537,176.05166145197268,30994.1875,0.7704611293954365,-0.9685804214039129,449.40000000000003,0.050653,0.006576473675154489660826942559,0.661286,10,3446,344.6,66,1230,326.9627501719424,106904.64000000001,1.832370875692775,2.5234788829063746,606.2999999999997,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.2 0.  0.  0. ]
1648491571.032356,0.489978,0.6320358435978136833630642685,2.449890,6,2864,477.3333333333333,74,1494,470.06654375264316,220962.5555555556,1.5315620384748476,0.7630094177202986,956.0,0.588119,0.6558023935641741769930591714,2.352476,5,3075,615.0,74,1414,560.1853264768723,313807.6,0.4331953032158811,-1.690017491054538,1315.2,0.095920,0.07364216640960530569010893535,2.621825,11,5939,539.9090909090909,74,1494,517.5555226333349,267863.7190082644,0.9445747585412104,-0.8368286245494687,1414.0,R1,GEN,DB,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.6 0.4 0.  0.  0. ]
1648491573.485738,0.3581155,0.8091842201475199306149580315,2.864924,9,3130,347.77777777777777,66,1484,445.1276415635751,198138.6172839506,1.7682427029695698,1.8206876398355583,836.0000000000002,0.35815875,0.7563883683119985022711619321,2.865270,9,1656,184.0,66,583,161.41044988888834,26053.333333333332,1.6538231887540669,1.3315056542284216,390.20000000000005,0.048947375,0.05184503962515965711951150341,2.951188,18,4786,265.8888888888889,66,1484,344.6763198017798,118801.76543209878,2.5054128178933115,5.860465164700141,610.3000000000001,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491579.12141,0.1971738,0.1975778880030860133498098647,0.985869,6,2693,448.8333333333333,74,1484,479.4467007800647,229869.13888888888,1.5148708921742133,0.7464936426500106,921.0,0.2335785,0.1850279504649230015893452924,0.934314,5,1148,229.6,74,327,99.15160109650272,9831.039999999999,-0.45964047072367475,-1.3610791670853633,327.0,0.062539,0.05919682415890230846464040338,1.069968,11,3841,349.1818181818182,74,1484,376.521354744339,141768.3305785124,2.3699552947462155,4.585232285943742,358.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.6 0.  0.  0.4]
1648491579.869558,0.23063775,0.1444785404279386399421966766,0.922551,5,3774,754.8,74,1514,524.2294917304824,274816.56,0.13712518486543837,-1.402434688618722,1364.0,0.2947583333333333333333333333,0.03270347690316054996503393925,0.884275,4,1575,393.75,74,1060,389.80275460801965,151946.1875,1.0628447263916807,-0.7305362956764303,816.7000000000002,0.1876453333333333333333333333,0.1162847242972562105428724851,1.168991,9,5349,594.3333333333334,74,1514,502.38873837342777,252394.44444444444,0.5561762998381716,-1.180736421947544,1214.0,R1,GEN,DB,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.4 0.4 0.2 0.  0. ]
1648491580.146454,0.148807,0.1414760986969177066019509183,0.595228,5,4016,803.2,74,1514,529.2422507699098,280097.36000000004,-0.13536194299171814,-1.4648592102202267,1357.6,0.100713,0.01543507514289019153612988047,0.302139,4,651,162.75,74,251,65.8535306570574,4336.6875,-0.009180131616788975,-1.350211609523055,233.3,0.058937,0.02154362812217725472560575903,0.668130,9,4667,518.5555555555555,74,1514,508.73876970648615,258815.13580246916,0.8541621001469961,-0.8784190914871446,1201.2,R1,GEN,DB,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.8 0.2 0.  0.  0. ]
1648491580.862275,0,0,0.00000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0.002294,0.000000,0.002294,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.002294,0.000000,0.072445,3,229,76.33333333333333,66,97,14.613540144521982,213.55555555555557,0.7071067811865486,-1.4999999999999991,90.80000000000001,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491580.965941,0.30712575,0.1773067668059724673744497202,1.228503,5,2790,558.0,74,1514,499.21177870719356,249212.4,1.1878150290693106,-0.11812523264622188,1118.4,0.4073946666666666666666666667,0.02784297254644737500755107195,1.222184,4,1532,383.0,74,1053,391.5756631865673,153331.5,1.0719720368292895,-0.7297665541915821,810.9000000000001,0.2536196666666666666666666667,0.1409444499187140355022190688,1.580246,9,4322,480.22222222222223,74,1514,462.7746698575111,214160.39506172843,1.2409192431680836,0.19472207162787392,1145.2000000000003,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.  0.  0.4 0.  0.  0. ]
1648491581.074957,0.000023,0.000000,0.000023,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.043586,0.041717,0.087172,3,217,72.33333333333333,54,97,18.116904322268255,328.22222222222223,0.4816507864120784,-1.4999999999999993,90.80000000000001,0.028914,0.027045,0.087172,5,380,76.0,54,97,17.69745744450315,313.2,0.21194896872438485,-1.6885713167256302,97.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491582.600667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002498,0.000000,0.002498,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.002498,0.000000,0.002498,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491584.131371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,630,630.0,630,630,0.0,0.0,0.0,-3.0,630.0,0,0,0.000000,1,630,630.0,630,630,0.0,0.0,0.0,-3.0,630.0,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.2 0.  0.  0. ]
1648491588.8479,0.4110335,0.3781270498645263542791330207,1.644134,5,3260,652.0,74,1514,562.114579067293,315972.8,0.4887567212857211,-1.4861774422437273,1354.8,0.40819475,0.1802200735508880542305693986,1.632779,5,2551,510.2,74,851,325.30318166289123,105822.16,-0.20720311355411652,-1.6879847260064627,851.0,0.1468435,0.1297640031759578539244001036,1.9133,10,5811,581.1,74,1514,464.67654341487906,215924.28999999998,0.6198026004727049,-0.7989019749251227,1155.8,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.  0.  0.8 0.  0.  0. ]
1648491590.790446,0.000023,0.000000,0.000023,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.03360833333333333333333333333,0.04505051816448828470554426348,0.100825,4,271,67.75,54,97,17.583728273605686,309.1875,0.9114323978761197,-0.8987662184590253,87.70000000000002,0.023274,0.03116552211445633180099493885,0.100825,6,434,72.33333333333333,54,97,18.116904322268255,328.22222222222223,0.4816507864120783,-1.4999999999999996,97.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491596.851466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77195425,0.3743077209545476367530421349,3.087817,5,330,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0.77195425,0.3743077209545476367530421349,3.087817,5,330,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491597.136633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490638,0.4100777716988571425291895355,1.962552,5,423,84.6,66,97,15.186836405255704,230.64000000000001,-0.4082482904638618,-1.8333333333333341,97.0,0.490638,0.4100777716988571425291895355,1.962552,5,423,84.6,66,97,15.186836405255704,230.64000000000001,-0.4082482904638618,-1.8333333333333341,97.0,R1,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.4 0.  0.4 0.  0.  0. ]
1648491605.334987,0.189964,0.3100563940087581643522065358,1.329748,8,4182,522.75,74,1514,480.8354058303111,231202.6875,1.0993178348444275,-0.2626321922728678,1232.6,0.2188041428571428571428571429,0.1135199202260222211595365477,1.531629,8,2375,296.875,74,690,218.97970082863844,47952.109375,0.6576989004127973,-1.0124715924992223,615.0999999999999,0.1605788571428571428571428571,0.1073767927699045237606385633,1.531629,16,6557,409.8125,74,1514,390.2976778610782,152332.27734375,1.6079861773511708,1.841029899683333,901.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491605.863222,0.184157,0.000000,0.184157,2,979,489.5,448,531,41.5,1722.25,0.0,-2.0,522.7,0.005235,0.000000,0.005235,2,1123,561.5,136,987,425.5,181050.25,0.0,-2.0,901.9000000000001,0.005235,0.000000,0.338006,4,2102,525.5,136,987,304.4375962327912,92682.25,0.3431997889966324,-1.0089197035895208,850.2,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1648491605.950485,0.0768995,0.04440204167884625550397290733,0.307598,5,2104,420.8,66,1230,419.7081843376419,176154.96000000002,1.2398205843178167,-0.08448116653298587,875.6000000000001,0.09999433333333333333333333333,0.004834888232650494499145547066,0.299983,4,1003,250.75,74,537,176.05166145197268,30994.1875,0.7704611293954365,-0.9685804214039129,449.40000000000003,0.06035533333333333333333333333,0.02840256810376288647776764902,0.384062,9,3107,345.22222222222223,66,1230,344.6433834101491,118779.06172839506,1.7330088822602214,1.958920344834878,675.6000000000001,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.  0.  0.  0.2]
1648491608.200894,0,0,0.000000,1,366,366.0,366,366,0.0,0.0,0.0,-3.0,366.0,0,0,0.000000,1,332,332.0,332,332,0.0,0.0,0.0,-3.0,332.0,0,0,0.154795,2,698,349.0,332,366,17.0,289.0,0.0,-2.0,362.6,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1648491608.217167,0,0,0.000000,1,99,99.0,99,99,0.0,0.0,0.0,-3.0,99.0,0.209461,0.000000,0.209461,2,223,111.5,96,127,15.5,240.25,0.0,-2.0,123.89999999999999,0.209461,0.000000,0.339169,3,322,107.33333333333333,96,127,13.960261060914616,194.88888888888889,0.6826947354132427,-1.4999999999999993,121.4,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.6 0.4 0.  0. ]
1648491608.426628,0.084790,0.000000,0.084790,2,979,489.5,448,531,41.5,1722.25,0.0,-2.0,522.7,0.082228,0.000000,0.082228,2,1123,561.5,136,987,425.5,181050.25,0.0,-2.0,901.9000000000001,0.082228,0.000000,0.335680,4,2102,525.5,136,987,304.4375962327912,92682.25,0.3431997889966324,-1.0089197035895208,850.2,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1648491608.619179,0.076975,0.04443013905560053499842281056,0.307900,5,2104,420.8,66,1230,419.7081843376419,176154.96000000002,1.2398205843178167,-0.08448116653298587,875.6000000000001,0.101001,0.01947257313933283617046980467,0.303003,4,1003,250.75,74,537,176.05166145197268,30994.1875,0.7704611293954365,-0.9685804214039129,449.40000000000003,0.058218,0.02448358128760305904498094243,0.378655,9,3107,345.22222222222223,66,1230,344.6433834101491,118779.06172839506,1.7330088822602214,1.958920344834878,675.6000000000001,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.  0.  0.  0.2]
1648491609.551696,0.083511,0.083436,0.167022,3,2051,683.6666666666666,74,1484,591.2079912254984,349526.88888888893,0.4502121830250332,-1.5000000000000002,1285.8,0.146340,0.066009,0.292680,3,787,262.3333333333333,74,583,227.89520008596543,51936.22222222222,0.6752191142250962,-1.4999999999999996,492.40000000000003,0.0401655,0.0277625,0.292680,6,2838,473.0,74,1484,495.0878709885751,245112.0,1.1911731733088136,0.07759403262224307,1033.5,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491611.288728,0.5933272,0.6919449161914263244354525775,5.933272,11,3222,292.90909090909093,66,390,134.54938569195565,18103.537190082643,-1.0085153520308858,-0.9455876448344149,390.0,0.445069,0.6530986543445900300351433778,6.230966,15,1714,114.26666666666667,54,332,100.94980050610415,10190.862222222226,1.33204345095679,0.10617384165888932,285.59999999999997,0.1521585714285714285714285714,0.3465624749902789967406977899,6.230966,26,4936,189.84615384615384,54,390,146.04100907403011,21327.976331360947,0.32118724318453634,-1.7695740635188466,378.0,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1648491611.413434,0.1101400380952380952380952381,0.2539287514037455653387013514,11.564704,106,98185,926.2735849056604,66,1514,610.766013514592,373035.12326450687,-0.228285716546068,-1.7483930592197474,1514.0,0.1978120158730158730158730159,0.4074902165909617938499627710,12.462157,64,25839,403.734375,54,1511,492.0205547722162,242084.22631835938,1.3038597642530374,0.12624050091092442,1337.5000000000005,0.09155850793650793650793650794,0.2476049081331926312036732599,12.462157,170,124024,729.5529411764705,54,1514,622.7609494327726,387831.20013840834,0.2730524709954773,-1.716275701725044,1514.0,R1,GEN,DB,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.6 0.4 0.  0.  0. ]
1648491611.522042,0.634828,0.5933553537417522956515768822,3.174140,6,430,71.66666666666667,66,75,4.027681991198191,16.222222222222225,-0.674555484545769,-1.4999999999999971,75.0,0.446653,0.4321614714161495315234246539,3.126571,8,2140,267.5,66,856,339.7863299192597,115454.75,1.1543797819809962,-0.6669113411182863,856.0,0.234581,0.3612244450804987889285921102,3.280574,14,2570,183.57142857142858,66,856,274.54162169116785,75373.10204081633,2.040496419975399,2.1650509694089584,621.7000000000008,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.2 0.  0.  0. ]
1648491611.586014,1.126445555555555555555555556,1.794825091936637157479449584,10.138010,10,4155,415.5,66,1484,426.18452576319567,181633.25,1.4141132765094253,1.1701242150342255,815.2999999999997,0.9217299090909090909090909091,1.810131700089373685070469702,10.139029,12,3153,262.75,66,948,279.7660108614578,78269.02083333333,1.3706075010501926,0.4802872491119672,620.8000000000001,0.5458352727272727272727272727,1.499214327177107602102431690,10.201561,22,7308,332.1818181818182,66,1484,361.99129024725994,131037.69421487598,1.6433494962212727,2.2943021100169316,731.4000000000002,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.2 0.  0.  0. ]
1648491612.300161,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0.000000,0.000000,0.000000,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.000000,0.000000,0.275221,3,229,76.33333333333333,66,97,14.613540144521982,213.55555555555557,0.7071067811865486,-1.4999999999999991,90.80000000000001,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491612.300161,0.000078,0.000000,0.000078,2,108,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,0.000172,0.000000,0.000172,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.000172,0.000000,0.352227,4,271,67.75,54,97,17.583728273605686,309.1875,0.9114323978761197,-0.8987662184590253,87.70000000000002,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.8 0.  0.2 0. ]
1648491613.260789,0.2049531666666666666666666667,0.1449832770522364608741286338,1.229719,7,1070,152.85714285714286,54,365,115.71075832366121,13388.979591836733,0.9414852965578664,-0.8805641794081045,324.20000000000005,0.237831,0.1188403852383523704639132038,1.189155,6,909,151.5,66,281,81.23371631697437,6598.916666666667,0.4481633658896381,-1.3864642700541452,256.5,0.1710364,0.1204099595591660349595059049,1.468785,13,1979,152.23076923076923,54,365,101.26974933403122,10255.562130177517,0.8696001389166346,-0.7306494548561786,293.8,R1,GEN,MSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.4 0.  0.6 0. ]
1648491613.836317,0,0,0.000000,1,785,785.0,785,785,0.0,0.0,0.0,-3.0,785.0,0,0,0.000000,1,630,630.0,630,630,0.0,0.0,0.0,-3.0,630.0,0,0,0.065052,2,1415,707.5,630,785,77.5,6006.25,0.0,-2.0,769.5,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1648491615.064658,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0.000143,0.000000,0.000143,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.000143,0.000000,0.268866,3,229,76.33333333333333,66,97,14.613540144521982,213.55555555555557,0.7071067811865486,-1.4999999999999991,90.80000000000001,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491615.368673,0.9945961428571428571428571429,1.076863315577824531420948159,6.962173,8,6607,825.875,100,1207,421.4755145616409,177641.609375,-0.7860380289310734,-0.9798906216506613,1207.0,1.456677,1.055434160631727894613966193,7.283385,6,5592,932.0,806,1066,95.17877914745492,9059.0,-0.27284771373135136,-1.306764679780528,1019.5,0.6241226,0.3149609855887551035144359675,7.626091,14,12199,871.3571428571429,100,1207,328.86180491916946,108150.08673469388,-1.3167740974731208,0.7562150914375079,1207.0,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.  0.  0.4 0.  0.  0. ]
